pdv,CouponDiscountAmt,CouponDiscountAmt_LAG_1,CouponDiscountAmt_LAG_2,CouponDiscountAmt_LAG_3,CouponDiscountAmt_LAG_4,CouponDiscountAmt_LAG_5,CouponDiscountAmt^2,CouponDiscountAmt_LAG_1_POLY_2,CouponDiscountAmt_LAG_2_POLY_2,CouponDiscountAmt_LAG_3_POLY_2,CouponDiscountAmt_LAG_4_POLY_2,CouponDiscountAmt_LAG_5_POLY_2
CLI0039293,2.7766138851085495e-06,4.043624270702855e-06,-7.948881804945738e-07,-2.469390908382147e-06,0.0,0.0,0.00028466764142469196,0.00022892270889205462,-0.00010753165782782196,-0.00011438218611074989,0.0,0.0
CLI0039296,2.8640713199577097e-05,3.171837085691965e-05,-1.2115070503105722e-05,0.0,0.0,0.0,0.0026822948938005887,0.0010444833787745832,-0.0005233710549416206,0.0,0.0,0.0
CLI0039299,-7.928487377635713e-07,9.778333855939494e-08,0.0,0.0,0.0,0.0,-2.5722881265142373e-06,7.979120276838124e-07,0.0,0.0,0.0,0.0
CLI0039300,-2.9648136070778304e-07,1.3490079322005593e-06,-9.751265026234455e-07,8.012075458511607e-06,6.363035046471825e-07,-2.3841464851897804e-06,3.156374624570482e-05,4.481372099856454e-06,-2.3646141747001903e-05,9.18388364730121e-05,1.0075034819988636e-05,-3.9187210929131674e-05
CLI0039309,1.0824581243759744e-06,9.322922768492703e-07,-3.31575479999115e-08,-3.046960017778479e-07,6.160720172384359e-08,1.6772548786660155e-07,9.977495384519308e-05,3.64569411476748e-05,-2.9726696660418325e-05,-8.417423093802368e-06,1.555514939670543e-05,3.804014116809424e-06
CLI0039312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039315,1.7395928693536584e-08,3.7754956109121516e-08,-9.801690938203646e-08,0.0,0.0,0.0,6.606682740315547e-07,2.088939540244915e-06,-3.2982691506713976e-06,0.0,0.0,0.0
CLI0039317,6.856140513470829e-07,-1.9353039477086156e-07,8.533947548597015e-07,-9.525573121800171e-08,-3.472578470257767e-07,-2.2042756858171405e-07,6.184673045726597e-05,-1.2437125554637057e-05,6.817527170480861e-05,-6.7622609199461644e-06,-1.861751899857889e-05,-2.160457979050489e-05
CLI0039322,6.648900225188788e-07,6.793633946596984e-08,2.7355139440817873e-08,3.5636129159241905e-07,-4.621753891705657e-07,5.311704260569357e-07,5.84950241273398e-05,1.8364275310090882e-05,-9.604848220420134e-06,2.514499945502355e-05,-3.152018467281683e-05,3.923457447807529e-05
CLI0039325,-7.635254102833868e-08,-3.7115730086682252e-06,-2.7224046731158045e-06,-3.4331290501642616e-07,3.899310076031613e-06,-1.7698120265490423e-07,2.9351302683308597e-05,-5.787004227627147e-05,-4.7058355338962596e-05,-1.927661588428168e-05,6.174546787716209e-05,-2.77329545976086e-06
CLI0039334,1.3197488286824764e-08,5.974422360521907e-08,-5.826519626178686e-08,-4.085816860194797e-08,0.0,0.0,6.084042150376672e-07,5.818489786356754e-06,-5.735043063536825e-06,-1.1738551651392063e-06,0.0,0.0
CLI0039336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039339,8.518836029827993e-07,2.2288417231310614e-08,-3.603511045302733e-07,3.873717012695472e-07,-1.0955193653047067e-07,1.8398672800066543e-07,2.2220992826081063e-05,1.4524198040213106e-06,-1.4856316144057395e-05,9.897680431338583e-06,-1.1892494244331067e-05,-2.9947391850084386e-06
CLI0039349,2.2222311792706264e-06,6.934861058473889e-07,-1.2287293833794923e-06,-7.145944902922304e-07,-1.0220351220972655e-06,-6.295110157966418e-07,0.00019110469019067012,7.994384975001496e-05,-4.1684356511924816e-05,-1.4925505629352424e-05,-4.0490397390905596e-05,-1.2811622364255007e-05
CLI0039350,3.4488295607503217e-06,2.8924639598778777e-07,-2.170554167889394e-07,-1.4322505671687302e-06,-8.447391324416479e-07,-6.5262806819515e-07,0.00019949073232093607,2.0318468034798598e-05,-1.4319919837219817e-05,-0.00011176856958878147,-5.7766429054348055e-05,-3.978589107826812e-05
CLI0039360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039362,4.271372072617896e-06,-4.6217688951003225e-06,-1.2687489857012825e-06,-6.231504790335725e-07,1.4947443910519179e-06,-1.4058642773916764e-06,0.00017513819911448765,-9.175319647054579e-05,-0.0001200655629854732,-3.968256676208877e-05,2.09037974168008e-05,-4.530288266015965e-05
CLI0039363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039365,5.160910221571658e-06,-4.886399961372423e-07,1.5508640094343016e-06,1.475334757121873e-06,-4.4211951823418157e-07,3.578460227074577e-07,0.0005082952313551284,-8.05496410939527e-05,0.00012494019704994478,2.2349848602040172e-05,-8.288990420780707e-05,8.407474599357552e-08
CLI0039366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039367,3.346919441688719e-06,-1.4657600894956383e-06,-1.7823256711244765e-06,-1.425820831069749e-06,-3.1754145777754527e-06,-7.646448397976364e-07,0.00010822099001701649,-2.5052399074332123e-05,-3.4311254490715614e-05,-2.2541772553883306e-05,-7.038748256494437e-05,-1.7017963094323117e-05
CLI0039369,3.7472922621630995e-07,1.5365804018507058e-07,-1.2029770277685348e-07,-3.9058501604112404e-08,2.5600316878435443e-07,7.611788288396357e-08,2.3309399615398152e-05,4.755931374283286e-06,-6.735676805677256e-06,-2.0620625215806936e-06,1.0085785401075708e-05,7.703129664127443e-07
CLI0039370,3.7064107160947196e-06,6.251228709053742e-07,-2.5950024692577933e-07,7.747475135306209e-07,-6.319759521941205e-07,9.76826745152816e-07,0.0002633123539113486,4.758748254153045e-05,-6.438449266099822e-05,-9.919134990741537e-06,-1.8736393676878726e-05,0.00011827706876785978
CLI0039379,-1.2544762596220937e-05,1.2009745384819351e-05,-3.1223639909115277e-06,-2.015677333385771e-06,0.0,0.0,-0.00010099433036320004,0.00010389700051345665,-2.6040516161923832e-05,-1.6810749268835964e-05,0.0,0.0
CLI0039396,0.00035613167099011827,-5.180699106225966e-05,7.424318135080765e-05,4.4885636879975835e-05,-0.00010042613527097345,-0.0002037683262556538,0.028068920054466505,0.005157248440318882,-0.00031705923929261585,-0.005470332852324914,-0.0005694406610449103,-0.005186834360344038
CLI0039402,6.311869126559339e-08,-3.6947537781041506e-09,-3.9405829277532566e-08,-3.052090615330787e-08,0.0,0.0,1.8867520932164102e-06,-1.2192687290395464e-08,-1.0742029151688796e-06,-8.319999087589796e-07,0.0,0.0
CLI0039407,1.1619274571289598e-08,3.8773597004958313e-08,-1.0071681272072897e-07,0.0,0.0,0.0,3.334030687163622e-07,6.77527605656398e-07,-1.6185191491999037e-06,0.0,0.0,0.0
CLI0039411,2.0215324175063105e-08,-2.0970619959413275e-07,-1.7829878317914636e-07,-1.1941942349033106e-07,-7.537525028629636e-08,-1.1016290209605602e-08,7.648314804432996e-06,-1.4588934652383304e-05,-1.313325625204904e-05,-7.513581144206751e-06,-7.59936181484915e-06,-3.319051856668529e-06
CLI0039415,9.976756012941944e-08,-4.7436365298984427e-07,2.6993036985907336e-07,-3.5468095656955604e-07,-1.8289512751476438e-07,1.1816073388843643e-07,3.038919789756156e-06,-1.4449116433655852e-05,8.222078817571724e-06,-1.0803581610801344e-05,-5.570985415836243e-06,3.5991758455342903e-06
CLI0039426,1.3948592222106085e-08,2.7921104192296102e-08,1.064628024577181e-09,0.0,0.0,0.0,6.778016052529032e-07,5.525019993045002e-07,2.0494089473110362e-08,0.0,0.0,0.0
CLI0039428,-2.502876258510793e-08,-9.771403605140116e-08,1.785237537530442e-07,0.0,0.0,0.0,-2.54946797254882e-06,-6.486235470019248e-06,1.0823895381067468e-05,0.0,0.0,0.0
CLI0039429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039440,3.574307968743091e-07,4.6768276984308276e-08,-1.4277750220741688e-07,5.763334596656963e-07,-1.157400774925501e-06,7.194716705985025e-07,1.9769763823912123e-05,7.882897416041447e-06,-6.6899026152441775e-06,2.3261223234146358e-05,-5.9661396900825015e-05,3.710203525277418e-05
CLI0039444,1.1813625749278943e-06,-6.675720181224642e-07,-6.026007697148215e-07,4.628979456264528e-07,-1.3385213462272132e-07,0.0,2.3855571122902302e-05,-1.4652713846138713e-05,-1.1530594391920625e-05,9.257958912529055e-06,-2.6770426924544258e-06,0.0
CLI0039451,1.6890402269149208e-06,-8.75978385818899e-07,-1.0350128156227933e-06,-6.494004785118643e-07,7.994264808105674e-07,-2.706211400570561e-07,9.172953779700665e-05,-5.857680317860407e-05,-6.437797028605392e-05,-4.881237986314278e-05,4.7707356271223503e-05,-7.003832232682424e-06
CLI0039457,5.007076161932137e-09,1.2416836882716445e-08,1.2307653543159004e-07,7.840290520429388e-08,-2.1015416842966415e-08,0.0,5.570834616295701e-07,1.107127646647453e-06,9.293720021432268e-06,5.5573233884797974e-06,-1.5145810853578153e-06,0.0
CLI0039459,6.806288076119285e-07,2.530533601145685e-07,-2.40088501015103e-07,0.0,0.0,0.0,1.3310135710341822e-05,-1.4513200399658237e-06,-1.534165489314649e-06,0.0,0.0,0.0
CLI0039474,-6.721514554832424e-08,-4.823871738354993e-07,9.24797687375505e-08,-6.864773800271199e-07,2.0199975992908625e-07,-2.417186595604509e-06,7.159396061684361e-06,-1.1082941380055007e-05,1.8538347882262225e-07,-7.809340292917269e-06,1.3173415982195912e-06,-5.833988197842607e-05
CLI0039477,1.0035985052944816e-06,-4.813043191910809e-07,-7.781241507951824e-07,-1.3804284647948787e-06,-6.695744769371402e-07,-2.819673878160439e-07,0.00010256524313693222,-3.552342575783923e-05,-6.140371732140634e-05,-0.00010954983101269688,-8.010687473259054e-05,-5.34823476904758e-06
CLI0039479,1.6758873497390082e-08,1.4315402914349867e-07,0.0,0.0,0.0,0.0,2.382106268696112e-06,9.611361429370543e-06,0.0,0.0,0.0,0.0
CLI0039480,1.265824799830762e-07,7.940691634845132e-07,-1.1760134649202551e-07,2.5564120756686115e-07,3.522648947036495e-07,-5.295563536596609e-07,2.4853480445281677e-05,4.9048378611382665e-05,-9.644196304026062e-06,2.482360519883518e-05,2.162380477112943e-05,-3.561006095770131e-05
CLI0039490,7.525148885850772e-07,-3.2614403827679863e-07,4.632542241049606e-07,-8.409068062462369e-07,-6.244893834368996e-08,-2.2069719929221585e-07,1.8494676773949615e-05,-9.559020692697245e-06,1.0513701825568441e-05,-1.6966298130875804e-05,1.1670773327541115e-06,-5.903193351546458e-06
CLI0039492,1.7169592614464806e-07,-3.357298168693016e-08,-4.525705317778434e-08,-1.726432862323641e-07,-1.2820255382824016e-07,1.0785595065082616e-07,3.894484858486183e-06,-5.951479733829723e-07,-8.206341094019037e-07,-3.3699675336566807e-06,-1.6072054419597205e-06,2.073004860951123e-06
CLI0039496,1.7926570294138189e-06,-8.109052268213708e-07,5.075289621307627e-07,-3.3899781278475915e-07,3.598142174955473e-07,1.7761629752376514e-08,0.00015187743680768803,-5.2322770274786234e-05,3.7726819167892336e-05,-4.250630039245141e-05,2.2201237092214967e-05,-3.4577181696929357e-06
CLI0039498,5.272728836317545e-07,-7.907713270531485e-07,-6.486258599211221e-07,-2.814907376408098e-07,-1.2945132965241404e-07,-6.239860740539763e-07,4.6165361251522595e-05,-3.783453849318454e-05,-4.185830436792914e-05,-1.1641645458482668e-05,-6.955748749751989e-06,-4.618900562091836e-05
CLI0039500,2.5331816179168135e-07,-2.6069503964627195e-07,0.0,0.0,0.0,0.0,2.4946771731721843e-05,-2.496676307098813e-05,0.0,0.0,0.0,0.0
CLI0039511,8.907004004045463e-07,-1.1811662359966294e-06,-2.529790147494059e-07,0.0,0.0,0.0,9.328136373610693e-05,-8.800232097614311e-05,-1.9813316356749968e-05,0.0,0.0,0.0
CLI0039527,5.029269307853912e-06,-3.5390538861764644e-07,-2.0733438178319724e-06,1.5495159282554187e-07,-2.745053255353074e-07,-1.7166100549234724e-06,0.00031656540767931965,-3.481954926914626e-05,-0.00010820178051214048,2.73905746510493e-05,2.227214622362046e-05,-9.998163004636414e-05
CLI0039532,1.9952834735328455e-07,-1.5990065542549773e-07,-2.07354075924762e-08,8.671687717623971e-08,-1.272947840990927e-07,1.5953126270927926e-08,1.033339530998485e-05,-7.89673073927627e-06,-1.0961520139087877e-07,2.582687223427414e-06,-3.038931869705237e-06,3.713887905948593e-07
CLI0039541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039547,1.315604421451926e-07,-1.2132089000057442e-07,5.909958536393697e-09,2.019108632690447e-08,-3.902380035706933e-08,-2.563173840600718e-09,1.0864276273714438e-05,-7.263372118811393e-06,-4.3089557257677015e-07,1.6867678248315575e-06,-2.4585682610953196e-06,-1.6337670490602263e-07
CLI0039551,1.1287103545806671e-07,-1.8143754710734916e-07,0.0,0.0,0.0,0.0,6.1526002760070405e-06,-7.177669612136182e-06,0.0,0.0,0.0,0.0
CLI0039554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039556,5.776677568617566e-05,7.795347665030134e-06,-1.0450690079016797e-05,1.9590075869203437e-05,-1.812407905900073e-05,2.5521072601683056e-05,0.0011324911370058244,-2.4973632444220116e-05,-8.575998519767179e-05,0.00025427787911722587,-0.0003829159710350622,0.00018060971540718632
CLI0039580,4.3419363972264004e-07,3.1446255863038176e-07,-4.1435920612965554e-07,-3.1682571736093137e-07,-1.2940112977523116e-07,3.567461450757214e-07,1.5795720117439848e-05,8.181634854299498e-06,-4.771955324203381e-06,-1.0559025944798935e-05,-8.880719588998119e-06,1.0565101767335672e-05
CLI0039587,-2.3879499081820967e-07,8.157779138958515e-08,1.0328536475370361e-07,-1.3598339186658927e-07,4.006475392499701e-08,0.0,-1.0968892114576212e-06,-2.766044284376707e-07,8.491556229868998e-07,-8.33578207644299e-07,2.4559694612761363e-07,0.0
CLI0039592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039593,-2.514846586614679e-07,0.0,0.0,0.0,0.0,0.0,-8.475032710198956e-07,0.0,0.0,0.0,0.0,0.0
CLI0039596,5.056569265099902e-07,1.9948559406241058e-07,4.057049124837558e-07,-3.7491068823536856e-07,1.149477819241804e-07,5.445416348231541e-07,4.0625380560782565e-05,1.0045053807292519e-05,2.584515608826543e-05,-2.836819291854183e-05,1.4764754019552585e-08,4.4463324766319114e-05
CLI0039598,-4.932005274254555e-07,-2.2114421343600835e-08,4.001192762218427e-07,-5.7145217954790586e-08,-8.506496152225076e-08,4.14352866256428e-07,-4.705133012897227e-06,-2.1097157877760406e-07,3.817137879951847e-06,-5.451653771171842e-07,-8.11519729689804e-07,3.952926328340915e-06
CLI0039601,7.59981068834899e-07,-2.0274823485020716e-06,1.3491379638905828e-06,6.778287584768942e-07,0.0,0.0,3.788432798389917e-05,-9.812966877959263e-05,4.8456386756595484e-05,2.7262273492891783e-05,0.0,0.0
CLI0039604,6.85041724340489e-07,-5.22977288116604e-09,-1.7194444273202513e-07,-4.377809952267487e-07,2.7314943739059945e-07,1.36560603154215e-07,2.6779093461635413e-05,-8.974098278483632e-06,-2.985064278123091e-05,-2.7602398004951368e-05,-2.59254076759102e-06,1.2129581340018972e-05
CLI0039616,4.325271571069834e-06,-1.7841041785227158e-07,-5.9442671293446845e-08,-9.466401031397822e-07,-2.3359426823734026e-06,1.4568366307181745e-07,8.203953214603406e-05,-1.3882826968773547e-05,-3.5305092892343177e-06,-1.2737579688254826e-05,-3.3747909886794775e-05,3.3617573745185124e-07
CLI0039626,9.690529420336475e-07,1.977844465754174e-06,-8.511280379910163e-07,-7.069253958122663e-07,0.0,0.0,3.294449709022934e-05,4.68557674379609e-05,-2.3115699612339627e-05,-1.680361698364326e-05,0.0,0.0
CLI0039638,1.9034925227359482e-06,-7.354979268926916e-07,-4.479929095152987e-07,-8.934068270118873e-07,3.4625853604639296e-07,-9.703868310568109e-08,0.00016264542677852376,-2.4203553554428456e-05,-5.3054976536684135e-05,-7.741689706579019e-05,-1.065503591020953e-05,-5.03293669241393e-05
CLI0039652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039653,4.4853341025921396e-08,-1.23292414570548e-09,1.0590057707326191e-08,-3.504746124322036e-08,0.0,0.0,6.72800115388821e-07,-1.8493862185582043e-08,1.588508656098932e-07,-5.257119186483053e-07,0.0,0.0
CLI0039670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039671,5.263682459678104e-08,4.734533906316395e-11,-1.7845835007628098e-08,-7.196873968001312e-08,0.0,0.0,4.932003514015414e-06,-2.3286732845285726e-08,-1.3102411736021747e-06,-5.2839447356037665e-06,0.0,0.0
CLI0039674,0.00020416581136228944,5.47850424445683e-05,-9.066841798968959e-06,-3.523139765953409e-05,-7.456089989550714e-06,-2.1410315926624766e-05,0.017216990813178838,0.0049967316266729305,0.00021035308093663948,-0.0016797995164214068,0.0016030564529792204,-0.003318413365800253
CLI0039675,0.0005946646642122727,3.43683911539094e-05,3.582239029723127e-05,6.596177204155387e-05,2.4914991875168932e-05,0.00013748144633698436,0.030945273911797463,0.0018846506368686159,0.007016218962217661,0.006474914155554436,0.003873409278737956,0.005602561717166612
CLI0039682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039695,3.2990227904100656e-06,-2.61927349054573e-08,2.3183270362995367e-07,-1.7758201758845628e-07,-4.1268615317838296e-07,3.211046673943063e-07,0.0002948647838512212,-2.6357979178821867e-06,2.6355416491229404e-05,1.6855846293437415e-05,-1.53481101596484e-05,3.068245488751024e-05
CLI0039703,1.0698764124990873e-07,0.0,0.0,0.0,0.0,0.0,2.139752824998175e-06,0.0,0.0,0.0,0.0,0.0
CLI0039711,1.0831488691854548e-05,1.660461575236055e-07,-3.631911601204245e-06,-7.310327713491044e-07,0.0,0.0,0.0010379428917528385,-0.00010728100523429513,-0.0002722553995502079,-1.1974316180630803e-05,0.0,0.0
CLI0039712,1.1550899653807524e-06,8.819297897735945e-07,-3.1713640254158367e-07,-1.190915846752215e-06,1.0385313743434472e-07,0.0,2.6581253823373956e-05,3.516275310607238e-05,-1.7134843645931047e-05,-2.888468584156392e-05,2.5797119494470963e-06,0.0
CLI0039714,3.3543722432205906e-07,-1.6109550170996895e-07,9.906231784445766e-07,-7.820273926556318e-08,-6.225207450274395e-07,-6.636663658069425e-07,1.3491049189860859e-05,-7.47824467672876e-06,9.359021790093185e-05,-7.429260230228513e-06,-7.162101124229114e-05,-2.285276590513771e-05
CLI0039718,2.4597727699999846e-06,-2.1695860624868703e-06,1.4362142068025976e-06,-5.231994189414298e-07,0.0,0.0,0.00013706599394445367,-9.535888055736065e-05,5.3039391102446325e-05,-1.9321754703698824e-05,0.0,0.0
CLI0039726,2.178852686645444e-06,7.653729456740482e-07,4.713129139167004e-07,-4.469854705820959e-07,6.295467996437132e-07,3.0741757843412547e-08,0.00020262161243693756,-2.2551543659009055e-05,3.1341678643167856e-05,-8.219485465003031e-06,2.8735752058974627e-05,2.573085096448026e-07
CLI0039730,1.1928420948754154e-08,-2.311709554513543e-08,0.0,0.0,0.0,0.0,3.540355373971915e-07,-4.6234191090270545e-07,0.0,0.0,0.0,0.0
CLI0039731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039733,3.7977310262454708e-06,7.002861134764734e-07,-2.9985428214835046e-07,-5.596421377680328e-07,-1.2727520221043138e-07,6.136978396142619e-07,0.0002997469595272242,7.984769882024326e-05,-6.314858748744777e-06,-4.59223150092942e-05,4.4492937882041026e-06,4.839409032660643e-05
CLI0039738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039744,2.2217405585931683e-09,0.0,0.0,0.0,0.0,0.0,2.966023624615349e-08,0.0,0.0,0.0,0.0,0.0
CLI0039746,1.1278569750154515e-07,-8.561716710873041e-07,7.43385973585759e-07,0.0,0.0,0.0,2.961752442331286e-06,-2.2483068279672086e-05,1.95213158373408e-05,0.0,0.0,0.0
CLI0039750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039751,6.750407966055291e-07,-1.6226288340237493e-07,-4.974703017756097e-07,-1.1888107054916905e-06,5.230865664174522e-07,-2.0034861883065975e-07,2.9637428693123874e-05,-5.769430474643444e-06,-1.5048227482676355e-05,-3.099215251649958e-05,1.0762328328124511e-05,6.789069258078687e-07
CLI0039756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039819,-1.188334008471633e-07,1.188334008471633e-07,0.0,0.0,0.0,0.0,-1.1122805911695916e-06,1.1122805911695916e-06,0.0,0.0,0.0,0.0
CLI0039840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039859,2.374878864324884e-06,-1.4054365191652158e-06,-1.3160385683886275e-06,6.273849202884862e-07,8.591366190936635e-07,3.6114617919806345e-07,0.00018814539256969693,-5.415826878077767e-05,-8.874370059191281e-05,7.206013014600133e-05,3.58633729087068e-05,4.962663562724756e-05
CLI0039868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039872,6.029712844995759e-07,-1.0767344702543378e-06,0.0,0.0,0.0,0.0,5.209671961388323e-06,-6.460406821526027e-06,0.0,0.0,0.0,0.0
CLI0039882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039885,8.405083210278184e-08,-2.617204791492605e-07,2.812745613184807e-07,9.674153645709407e-08,0.0,0.0,1.2681028175507719e-06,-2.7944365146814185e-06,2.2557749580579003e-06,8.339120332316162e-07,0.0,0.0
CLI0039886,1.2197887475740805e-06,-1.9845646831933157e-07,-3.3914652089540016e-07,-1.932540495615245e-07,4.8772526824917404e-08,0.0,2.027402059588089e-05,-9.519208700170179e-06,-3.884635600669341e-06,4.195496826839075e-08,1.7070384388721087e-07,0.0
CLI0039891,3.6958177835357844e-07,-6.956394568648705e-07,0.0,0.0,0.0,0.0,1.5182419074095777e-05,-1.9457035128519197e-05,0.0,0.0,0.0,0.0
CLI0039897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039905,2.0024019163402365e-06,-2.312069085991756e-06,0.0,0.0,0.0,0.0,3.279141041154289e-05,-2.996441544693592e-05,0.0,0.0,0.0,0.0
CLI0039906,-3.936260708563785e-08,9.06191492498425e-09,5.5935165152698055e-09,4.683869061974935e-09,5.710286548211091e-09,1.3741572348824851e-08,-2.5417781973553005e-07,4.105178300965323e-08,2.577656322855996e-08,2.0843216431169518e-08,2.5410774048874647e-08,6.321123149914494e-08
CLI0039910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039923,4.242265618064739e-06,7.669306470848649e-07,-1.7723494379250538e-06,-1.0259478202061081e-06,-8.736168768393547e-07,3.21386919066652e-07,0.00024356980429549166,4.753541627896302e-05,-4.518927629221629e-05,-4.5080762287185206e-05,-1.5368852593109505e-05,3.92185080701406e-05
CLI0039935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039945,2.3725615741258798e-09,-5.7178460635515544e-09,0.0,0.0,0.0,0.0,7.803355097967394e-08,-1.1864530581869666e-07,0.0,0.0,0.0,0.0
CLI0039946,5.816834178122393e-07,-5.9256063101035786e-08,-4.399194403180049e-07,-3.7239785114773304e-07,-4.134340667769496e-07,-6.010871012118009e-07,4.6137775770102354e-05,1.511387935870498e-05,-1.6417572787764785e-05,-1.3966231293520084e-05,-2.3082866469980967e-05,-4.3393269257919464e-05
CLI0039949,7.444789924835314e-07,-9.81409042030134e-07,-5.131437532532686e-07,2.999386722415855e-07,6.306987573905298e-07,0.0,5.7860843004913805e-05,-6.393525676654966e-05,-4.2195723814044595e-05,1.1649492352241743e-05,4.044040605830235e-05,0.0
CLI0039950,2.4398590870630307e-06,-3.0876795920495675e-08,-2.124956010810902e-06,-1.5991103616761652e-07,4.553335536273011e-08,-2.3871053337806164e-07,0.00015512821293621535,2.5535533291878267e-05,-0.000129788509438039,-2.8681532562015126e-05,3.804245082637607e-06,-6.822818223077279e-06
CLI0039951,-1.496008480825238e-06,7.902438270458524e-08,1.3838557316469754e-06,6.289496480174147e-07,-4.08256359917178e-07,-2.5880347070670786e-07,-1.8981381534243e-05,-2.673889932166804e-06,1.9593852203430186e-05,9.42137173254713e-06,-4.746195185238808e-06,-4.098386931004374e-06
CLI0039960,1.7382468662910125e-06,-2.6571716180120252e-06,-1.3089225254112916e-06,4.0215269751044035e-07,-1.2007588672204428e-06,1.4887816699319013e-07,0.00014640353883025364,-0.0001429092461032719,-0.00010058335325715631,4.951042081293066e-05,-0.00010276875568491821,1.3546583576512908e-05
CLI0039961,-2.4228919806858784e-06,-3.396508802569749e-06,3.32079713955965e-06,2.9047292485820817e-07,-8.496531390641402e-07,1.1525387151734399e-06,-8.478644053233845e-06,-7.619710041441951e-05,6.902778868427556e-05,2.6430267229452025e-06,-3.148199244922382e-05,2.5884816406915394e-05
CLI0039968,3.2679947646401676e-07,-4.178401880513096e-07,4.776040287805456e-07,0.0,0.0,0.0,2.1274983799810456e-05,-2.146061166463627e-05,1.917102542391265e-05,0.0,0.0,0.0
CLI0039972,8.633863745065826e-09,-8.633863745065826e-09,0.0,0.0,0.0,0.0,1.3045767825243092e-07,-1.3045767825243092e-07,0.0,0.0,0.0,0.0
CLI0039974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0039978,5.842314379485211e-07,-2.7014137746346538e-08,-9.352453813255468e-07,7.275250168922411e-07,0.0,0.0,1.0520828739263081e-05,-3.1679403120286995e-06,-1.5534426354317015e-05,1.2084190974370385e-05,0.0,0.0
CLI0039983,2.1020280912736987e-06,-1.893864481909928e-06,-7.510917155120105e-08,4.5029147290777557e-07,-7.70162116185837e-07,0.0,4.550582784921962e-05,-4.386499038494216e-05,-6.346630900368291e-07,4.379470211829744e-06,-5.283312220236565e-06,0.0
CLI0039986,1.6742331090409673e-07,9.93325876991523e-07,-1.3870947583759052e-06,-6.171078780864812e-07,-4.083661371958354e-07,-4.876334417998926e-07,9.090862258404267e-06,5.351637222529688e-06,-1.551312049925338e-05,-2.2467437295724727e-05,-3.957384185656164e-06,-1.9447610305148523e-05
CLI0039995,9.026675591406162e-07,-1.8131947775629727e-06,-8.694402411616295e-07,-2.696138863883205e-07,1.7230593381494034e-06,2.8722943664469714e-07,5.7973181888172515e-05,-5.8761860663092195e-05,-2.7145742502788147e-05,-1.885226491416062e-05,6.942077763558132e-05,2.2101956399524027e-05
